CAR_ID,FAILURE_TYPE,ENGINE_RUN_TIME,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE,COOLANT_TEMPERATURE,ENGINE_RPM,VEHICLE_SPEED,CONTROL_MODULE_VOLTAGE,ENGINE_LOAD,THROTTLE
demo_healthy_18,Healthy,4947,2.756314630299671,3.5097681311063504,94.93733113319671,69.91162624958832,63.51125140029173,13.139665428571947,85.73300590069627,7.609955288402248,0.9066981008948128,95.28719687649972,74.90911466229967,25.33355640687722,33.88935844802072,595.0091388771953,276.63484682756024,0.5429834128700461,82.72321083820158,1749.7765431187509,88.16299919453569,13.0293950771293,49.428127188153695,9.716958204597812
demo_healthy_19,Healthy,2087,4.496603398366442,-1.4244203319128736,79.04758793730664,72.83087055807735,80.41821967898447,8.613616959235978,23.160389964714984,16.243131137507877,1.001631156469475,100.7066931549596,61.70106601187588,49.491850691191594,-0.8602023477098193,632.6181241288775,348.7990857996959,27.075875131780023,91.93866576193825,2367.3378950828246,67.26979665747766,12.698100566984332,40.80343188731871,9.270516547405013
demo_healthy_20,Healthy,1624,-10.985434955085182,4.6414849578424215,31.420470407693863,26.517990599228707,93.20244615987733,46.27045782126408,75.56728535072672,62.27675078969992,1.0260687339851093,95.30617229198545,90.14220082022855,29.149677403044564,18.58879192714694,615.8924534027517,558.647251412842,94.05944096955184,84.07814585888082,1588.7820184374546,44.443782981484254,13.453503713068713,22.41104846931655,12.022838296182961
demo_healthy_21,Healthy,6372,0.9611435599024518,5.381200787331927,54.9532249576945,64.98887923329654,62.11662056764367,42.06298069270132,41.79047984858274,24.58656740272658,1.0317902494272428,96.85336820185515,8.245385084962733,33.480801633803836,13.810103054147834,388.28457673802126,523.3306492361733,56.5771900431921,91.8280305355452,1819.1149956319966,71.76763621731347,13.169185473283278,47.13499221348029,24.47433150799038
demo_healthy_22,Healthy,1466,0.03803437417361065,12.988368632979162,60.89174712247308,76.30351196339983,84.77625980513369,87.89514775656725,50.32696326647893,51.824760326651216,1.107953347874981,96.83005622569782,80.36441261105617,36.28324092114467,-2.6705906805776536,314.588390595013,647.3168770781531,5.55679169068779,85.92856010587118,1301.3145668275506,19.029388971075317,13.16500806564358,45.47962496882817,8.440485306802124
demo_healthy_23,Healthy,3140,-11.944871970743986,-7.475304151136025,51.058310123408376,23.825160915457133,59.07563671505728,15.77053002784049,37.84274249704273,91.25862628108752,1.1783672101301093,100.94894402219127,32.98653589286896,43.44360681914542,24.448692812264582,466.1640136785519,554.8087719096334,1.0727644975676243,84.92680722043139,1616.395699895981,18.012643468412545,12.89863236217776,48.94325875035881,37.67399008050816
demo_healthy_24,Healthy,6900,-5.326173934287358,6.678921681601164,34.91171219981423,50.342105192891594,40.33154442577279,12.204435528156651,72.97971555152701,44.04011245903337,0.9889576963085445,95.35605676431916,21.283398700778132,51.562834019779956,-5.946141907183171,391.76909677297897,394.34729194468304,49.01975424015864,90.21023242220714,1563.9284601535999,9.252686801257022,13.038601417300285,49.21277023621403,27.127661014353773
demo_healthy_25,Healthy,4029,-1.0753597526985295,-1.2668878447400747,78.40321133276703,15.22976335493026,37.99475464393512,53.557469173551084,35.46108349675934,81.00309859584678,0.9937261030914257,100.9176483051344,81.68139651930521,36.67728486742943,33.8394032180821,561.8194914577507,651.126177463512,34.05907955915243,88.98343741944079,1626.828217657553,11.547768748567764,13.317394512062773,51.94149388441202,26.92496721094227
demo_healthy_26,Healthy,2855,5.401107384119779,3.6970633615047377,26.737619225900076,93.4714412653624,45.33865954311843,32.678156517870754,58.86294724019629,5.658301066371408,0.9200879583762929,100.32730119129003,62.03927957623367,54.32682005907381,20.536454644270027,509.20281934131174,610.2589790646435,90.3327871964053,92.08974325405693,2339.298518856476,86.0205687811995,14.160242588871467,22.221850633794574,29.97240508981363
demo_healthy_27,Healthy,1327,-7.059688316575812,-4.187317020425963,70.78716866376497,97.28336050350124,93.61202732884621,30.940542093911475,71.03781476941245,72.49851841417417,0.9447374300726975,95.11482797377799,8.685226425714777,46.7616957185796,14.526188123577672,753.0592813575645,473.8877898490804,97.79169790738402,87.76206403071684,2059.575548423955,9.330119954301527,13.599831078247975,47.676212118471796,35.74105001659666
demo_healthy_28,Healthy,3233,2.6885961836172214,-8.42798658692404,28.40889306196959,19.83540620031022,65.77750658007358,69.19323766805283,74.63486144764637,82.89108932500966,1.0861953286515436,101.2078443289597,9.406733884095132,26.677800566328045,20.607297575261306,691.9001462199151,262.0700574722432,51.46293421163498,91.48202359110157,798.8520270622118,44.14911133087267,14.212142786490654,42.84967392766677,15.12975090081792
demo_healthy_29,Healthy,5933,-14.476681985576942,8.054684975059471,84.73412698008417,36.904928600701496,58.12882257948341,40.72460609730507,29.734254567956032,84.79018059546823,0.8875337254982169,94.76330432112186,35.77342446910943,44.552648462738,29.14185387490896,759.3968176320471,396.32654622513587,40.79419511312822,83.91549789241476,1698.5386838780055,109.7338040989209,13.861585818217186,40.02287509529475,19.77107278765382
demo_healthy_30,Healthy,3600,11.086950077736272,-0.8708636690247894,50.57649242393934,16.04500019629902,23.17811339199034,6.5901902899920985,45.79519248501471,62.10862384566175,0.9435852864564067,97.78343594354749,91.32883455601183,45.82263549827188,16.879405299467756,416.5796200536761,672.6185274355778,23.50971168806595,86.55479822723348,2249.9569437978653,58.24962608135796,13.936172308952358,39.85755738405935,27.603176270284855
demo_healthy_31,Healthy,6595,-4.2832489442189035,-6.5841510552912075,47.57446430180657,23.989740767508025,83.68829287617267,30.492223992510265,55.53404549729461,76.27769826272366,1.1021766793752568,97.94547632725774,47.86315777280531,54.80396471059592,23.031483941035106,671.0264526965836,675.1748258408467,78.75898362293393,84.59251082934995,1677.5817106669942,11.208357304599936,13.775259827815198,53.34792884294901,23.38196192900334
demo_healthy_32,Healthy,6733,5.71232191883934,-11.258886453095233,32.21018788911111,13.697118397436224,27.14599503544446,10.89773905265442,45.960605817058614,51.44790211314012,0.9325251816502902,94.45864434317397,15.044033142430402,32.22666198562734,-5.215691261979338,615.1310682927585,355.2294491014135,30.20715687836385,87.51776088049337,1437.405894564094,0.18267784422805855,12.801726667797656,49.922288858412486,8.036991875357245
demo_healthy_33,Healthy,3151,-1.264140086178941,-6.079454620520654,48.31659127074465,48.819431813180465,75.25230237739258,80.70833355934607,28.431368907372505,34.02413968709568,0.9072938270901998,98.31877060495958,66.49325218929317,26.44535639214656,7.2138441345238675,726.5846164427923,282.34187332960073,46.07696052395662,91.9618125823549,998.2491190698322,5.211142200603004,12.848769668949355,51.996458160635264,8.277793454633702
demo_healthy_34,Healthy,6720,4.842049691666824,-8.09935997195885,68.41045006398073,31.74750178651772,56.229084538760915,58.117584448951355,81.44917997808011,5.426725362068653,1.1272130053632519,99.57207177784277,19.646913749446185,46.59868336100551,31.352610922366942,402.04647220199547,682.6450932152331,45.44574302986578,90.4479423606665,2374.671730469112,39.768968650311926,14.063686822476203,29.780767359653005,31.97640566724473
demo_healthy_35,Healthy,1404,2.655273745224318,6.248326335218886,53.98182656524655,38.58720709272055,12.02975537723275,7.6851293089727735,36.18307898664628,6.713073303573792,0.879575592729439,100.52664988765783,68.7282112115229,45.32747429892316,6.589045871979023,707.2093394164938,533.1620520930859,12.602634174662652,84.01206126037748,1893.6074544340074,19.023833008628586,13.513126862847678,54.6956556093623,8.120228142000185
demo_healthy_36,Healthy,6658,10.78536699986784,4.471066642567047,33.88369828629592,90.75719797786843,84.2342270114923,53.25803718002377,60.96128268746809,29.58684723507887,0.8381870906939218,99.35110848001779,31.52796738824867,42.55397872643302,30.46727813475966,288.71706107889474,534.0283363554346,23.128053968685226,94.23443897065322,1168.546435827017,67.18471465589602,13.5963735121613,32.65816050219221,28.32862290799382
demo_healthy_37,Healthy,178,7.723986669630392,5.499898251710418,78.08955660293279,98.50753683936438,42.73451491107246,51.31247466969778,6.1222890147091915,76.64257006793406,1.0072828241365577,97.67165287324508,13.466476678045623,50.9172876019897,10.170333041865597,607.6391671404258,328.71211192934936,96.15496295410325,84.49818466550563,1079.2442882841592,94.48811466134852,14.242648939455476,25.84945407836215,22.09402664524484
demo_healthy_38,Healthy,6343,0.1746596794600152,0.15458639016349454,61.191364079460044,76.75447694677614,70.80223789875159,75.46641170234764,56.29404367773737,14.415358712429768,1.1454303847160943,101.79015285388925,76.82876922364997,21.694911654946992,1.4022788857457424,636.9281752516729,270.64444350769537,97.92246337072797,87.28002552497954,1936.865680589859,97.63281973368477,13.310333798670149,29.807902078187645,26.2622338669474
demo_healthy_39,Healthy,5297,5.107713449068735,-3.536322649757318,67.1242329107396,94.18432326098453,47.087623096393685,22.70679626755682,38.94853845947035,40.46962843338068,0.8671991294894391,95.465843504991,66.61058660543095,30.5606769057294,35.92532602536715,396.9264377721316,305.5052723482183,75.3504563000258,94.33450472685018,1208.887038837955,22.229691181002575,12.934379042767956,37.31445515056096,22.05249923740313
demo_healthy_40,Healthy,3306,1.6731857078834327,-5.039464748117723,92.15326433449259,68.72672806773969,49.595590096575656,14.96228666266545,27.719266149462854,31.529655461708845,1.0953292789386042,101.89039717538158,86.14776682097946,54.4290385052779,37.18886742280849,737.4395837286311,293.0381846313268,13.779353592780518,86.26253137066446,1662.2821192063616,10.667567757602722,14.122434524043857,40.819978625860436,24.27093206906615
demo_healthy_41,Healthy,1912,-2.4503317635283586,0.19290561490458533,36.22184174875807,86.67398420153188,57.580507405509636,71.161648476767,31.642957661902315,38.41273733794495,0.9657477871935521,100.84013474569632,74.51176889071112,25.652100518019175,35.31078740995255,337.91456197296947,672.2161579148699,10.03956456498093,85.70355735611835,2146.689584512129,19.74412795806962,13.344422276357946,34.644794097932675,15.357769190696288
demo_healthy_42,Healthy,6336,6.945046548126804,7.181508782816454,62.15952760014701,32.356576347908636,27.031685139513087,19.51286565667317,89.60171097267633,84.9189945745022,1.0998491367979693,98.65895369158956,49.15471239606847,37.600589648752425,16.682128624546106,488.59028065489133,320.60722313035103,12.566385286853599,95.33149602183957,1545.3507533174784,104.85260773957079,12.894438379878197,38.51341242547754,14.231517600546177
demo_healthy_43,Healthy,5131,-0.5272604544937234,4.701447324417945,33.32673175181479,92.51635668662762,33.93796923340986,59.73162907231324,46.85127187903457,41.04061207207505,1.0114789928845844,95.68515050153808,93.97435086676188,48.27739114204293,26.1142731056497,505.00446256669716,330.32347617811456,92.06658582735679,86.77941894334418,832.6760379999407,37.664404449169155,14.030022654892592,41.0402235645637,30.525157542345788
demo_healthy_44,Healthy,4610,9.701246390991646,0.6551355809670978,55.65927220442608,67.51122843377482,5.20778953280678,94.40316485700602,30.28067473677396,10.58567958861397,0.984974334953145,95.16127051463837,18.709403914181813,41.39446408211778,10.07466001223073,722.4891760743976,406.81198751971226,72.61801283839011,88.45539202216871,1838.91964686331,65.96648923875894,13.451011150966197,53.15226050110417,18.281409282648674
demo_healthy_45,Healthy,5726,1.3768902927816378,3.677915462141868,84.22052929155362,13.622836594593139,45.466941958041254,85.32389207185936,72.46567570305808,94.26269448478654,1.0113089721750077,99.93996146921036,32.22322530241353,53.058817187641715,8.85143247360067,634.4851420895817,445.4444938947777,56.18189300629993,92.07695549030164,1589.7413503897346,99.77949596004594,13.354741778270059,41.94165653130303,18.270872999001625
demo_healthy_46,Healthy,5033,3.8034622664024544,0.01496645599977866,31.42065753413047,70.07409308320821,63.996596450874705,64.66187427890857,6.778980080842251,34.389215840460196,0.8912115450133109,101.0033628028961,82.45673612565172,27.127173957367454,22.72106130700737,342.09414565997173,386.57016177678815,13.865449623341952,85.96929073238921,1863.3153031263084,100.13596012037777,12.964540334263534,38.05692429317661,29.04173303730297
demo_healthy_47,Healthy,2974,-2.1866295135867673,-10.90105032244737,42.85748517191665,66.29303412225426,33.844204551021456,92.8515551622537,40.97085216472732,66.68849486849128,0.828361929644833,97.6005530152128,83.75968519902605,40.5784154440301,12.421372774214912,729.2499997291484,652.8328130277254,32.22156738229383,89.62367762857875,1558.2100225525635,69.54227501263486,13.20140028052576,27.035585028337863,35.38015505766609
demo_healthy_48,Healthy,6874,-5.733751004408387,2.1875612430993496,77.1494068045782,78.82005057057997,73.63310827663767,48.25468678480759,46.08069750628445,26.620364853410283,1.0521349099693444,96.60388122492101,28.202756873211897,39.68057084155403,10.859189858351986,385.0511722214235,635.3857677063023,86.0569919294376,84.34779327548894,762.3866041199998,36.97429653823111,14.035519504225356,49.049433050670004,12.149872103481478
demo_healthy_49,Healthy,6656,-1.1813141922234571,-5.573084815339634,52.30438131095704,99.87485635107242,22.333174090781885,18.856722431986377,43.052029929211415,60.77016733728753,1.155844281668771,102.82739030979731,11.267657293225517,23.105908141872497,28.373946799215716,409.903433090013,667.0305673729258,66.34532572290868,83.56582723332949,2123.6733201246116,19.399201800888342,13.362291710423376,38.43084235669521,23.022984472408346
demo_healthy_50,Healthy,2166,1.0821836581583892,-3.280274683204837,94.95953364569314,56.48134623720768,13.567917826477759,70.50589690718465,92.89976703949303,33.64937488661183,0.9860351989015266,97.82299232333911,9.627723910123642,42.873783955267456,8.25353397314952,657.9826598231211,642.7752346297136,82.12307865978454,87.83332397255832,1280.5503756974842,82.37028576337603,14.042500980916902,36.17652551648055,34.79093058608909
demo_healthy_51,Healthy,4959,0.6121877834434453,0.39494358170004845,31.72666630803169,23.817296984915252,53.045601194656435,11.076663216867352,9.752639126009932,5.046686974913497,0.9770739974899347,100.97161493163007,8.13545152519241,42.13353143923665,29.863856601144576,360.64040731737816,327.55731801784594,86.0800973620536,93.52374453930133,1639.2539143359083,90.11198672233783,12.76696093936409,32.595816163733915,30.133926683191188
demo_healthy_52,Healthy,4255,0.2233670185294598,-0.44398223856250474,77.51861915637632,51.82116740715966,38.111390619963586,24.727029483076908,23.754140729151352,72.63417295142564,0.8628077252922257,94.7738411509985,20.866222851991715,24.48782092379511,29.862950649117387,471.28317926762196,715.5786903858219,13.72112577906124,91.14955755971101,1490.4036868820635,43.220999436678134,14.175151558297348,54.09703889565078,34.18576876322536
demo_healthy_53,Healthy,1898,-8.506105020957419,-5.93535213187185,70.92517153665443,36.01752234743725,71.1252617702522,55.977858572868016,54.58178916413626,79.56922323549072,1.075791797827364,94.23919988497562,9.451322343141412,40.257662740872576,14.364835478624673,404.8886345646359,452.5818001648088,75.79103187328606,93.57256078521102,1676.018062018573,42.39064289428133,13.087254170691192,37.31098341846238,17.44248855693143
demo_healthy_54,Healthy,3276,-4.801270179611102,3.164289573036532,25.074722551592306,29.104942495666865,85.5060347946903,63.16616869057032,20.476431674332055,85.12375656412569,0.9891841385034423,98.28482581010795,89.19877494583896,20.20100761078358,1.8982006329210517,561.1702360742668,349.92379440772186,67.95270092089578,84.99729205071408,913.6090014880436,22.768367560492372,13.360921261689711,24.517117069403955,12.04076074770042
demo_healthy_55,Healthy,4087,-3.9033817224335525,-3.371062308622545,50.25310805627775,14.974336855110487,37.163266115184875,28.83264595894217,59.943656060760965,23.485126790516603,1.1398115631026227,102.366999588276,13.984795145911118,21.973909382677355,-2.6949838468945533,577.3932430289498,316.1057235364265,85.23823179302663,92.5598012091305,2102.68461609274,57.8666579574623,14.394018980734476,19.634478808933967,20.0379489255834
demo_healthy_56,Healthy,505,-3.4598837534021576,2.7977018530808317,81.43336758113077,25.330707429266695,93.0770729510395,49.87755921886836,49.43048686435812,92.3796255691164,0.9570636500381722,97.57772522099494,57.6277432524443,22.737946590268116,6.769938814945325,372.73999477366266,307.5104003892428,86.61446063310201,90.25063632578467,1341.8101060210533,44.95363151033841,13.376734206637238,41.42651973935425,35.8030817446698
demo_healthy_57,Healthy,2372,-10.846181158649596,-0.857822551081741,48.048372171843866,50.59418501667295,56.11408073856433,46.563612030477344,64.2878068835031,54.89591210417873,0.9354575968098673,97.1115772518637,39.073350880375784,21.501671425227382,-0.361118908957236,627.0946250297853,438.98448730015684,21.453897256014365,89.877413748048,1996.640245081155,28.316459857990857,14.08822178746274,52.31767980612683,25.921835872215222
demo_healthy_58,Healthy,806,9.221793923505867,7.246724006181518,52.473931398546064,93.15103604908869,57.10797722752183,5.415691895899485,8.468779939109215,66.23769251029299,1.0225604849794958,94.23879193485467,71.91139651001468,49.52937747155973,14.835204192208181,503.5635713714824,262.51763006392866,78.66497124935992,86.63002493444547,2199.9599726411902,41.03666463138583,13.61714023913527,28.00264616337512,12.81764937754756
demo_healthy_59,Healthy,4836,-2.367437111216363,-10.645989446000089,62.55415466265755,96.88743581335619,91.72219209999383,82.00779095321631,21.88483634885302,58.48454248714219,1.1361330728759933,97.37017542804044,14.099554934202647,48.00562738287711,14.161123362659897,550.9084865724058,711.7863763062085,60.72114304940721,87.94971139932542,1360.4742069478764,45.93812219194502,12.813118349721604,47.405770661450156,33.131505745611236
demo_healthy_60,Healthy,551,3.3927625150145584,9.1811291986501,26.67792488695688,56.841169939050495,46.730814321335096,67.11140926206139,19.705253013450903,65.14976667156384,0.9556242428349555,99.56843300352678,8.608550888549832,35.08390629582685,16.02354112318912,382.8766733703936,324.22688092239554,18.84743030123014,86.81797509288687,909.7367463532029,104.20517753025649,13.32898931069247,47.93187529274971,37.2325136932654
demo_healthy_61,Healthy,2090,2.8113166710372157,3.289440052165897,85.99863607188499,67.08109905700555,43.612350922167145,43.79687218741444,8.230899740662302,53.11406761603478,1.177675478843265,102.62836773374741,8.635930595794687,44.11448913429106,5.881183868058818,713.4347936349457,280.7527830262681,93.58741020110806,93.72466041302887,943.8822307167925,6.580677104902911,14.102473795788486,23.763033826059438,24.046944589276116
demo_healthy_62,Healthy,554,-2.462039840070656,-1.2698133902389053,56.15112383977946,15.680545363348392,92.18770892254389,32.95887665729745,22.042714250556845,30.744257165635574,1.1671743501609324,94.84857448139206,83.05727364510632,44.19022409285357,30.180882241315295,748.4308193765903,647.3911415377611,94.33823512778528,83.77709359507287,2063.0511325255006,60.02432634891525,13.57829207114375,51.260098323859005,37.154114559401336
demo_healthy_63,Healthy,6598,7.356203459464079,-14.335274768913717,56.94827005312918,44.77073115008636,37.543912661539636,40.23561575159883,13.077791172607574,11.96924767343944,1.100753143794032,98.01465603628203,88.76160396901584,40.65217731797624,-6.381904819516691,355.6112038323902,354.6771047859835,97.57360243896606,85.06185916612289,1600.9968658752846,102.97946248042157,14.358946913845843,26.74533610919115,9.473529312501205
demo_healthy_64,Healthy,2597,-2.9499336897929065,-2.9032570137279237,64.79988002926149,92.12039166660776,53.349699532490604,61.339060102917266,23.1680526448587,77.05252586064651,1.04240400706201,101.77723146273452,90.39587963052057,30.872328702993915,-3.8333633073697904,388.4458998000556,461.4071202108851,94.56936518244733,87.29633751322781,2021.7758025478604,59.45243613878305,12.929055786775757,29.86716240127771,27.59575655068456
demo_healthy_65,Healthy,1156,-5.468661738823742,4.1221353119248985,41.005192186348026,74.97161015614087,20.19857374514433,89.30027226786139,21.911322113282903,14.658112654926839,0.9991531728515364,98.67594638298725,50.73736233004203,34.15669710553706,37.76148507016198,513.4146940818794,479.85542714032226,42.17660627145613,82.93556056582048,1728.3784413968665,25.07645494455007,13.74769616441229,19.880838092093654,37.441613037590045
demo_healthy_66,Healthy,183,-1.8393937277223467,-2.966100924351796,29.22315730019552,83.99921914844262,63.33653567004209,75.35813428165507,43.535287715798596,62.41430698219804,1.1282424413667786,99.67958898584699,36.2906271352313,42.5135949915494,22.905292676247097,741.08174200318,430.61966790916784,42.50817675141312,93.36972145661883,1584.507819325523,81.02304024273063,13.427477036016466,25.973320247069918,30.356115283430324
